value,count
"McHale, Vincent :Photographs of the visit to New Zealand of Eamonn De Valera, Prime Minister of Eire",3
"McIndoe, Ihlara Jayne, 1997-: Scores",3
McIntosh album 17,3
McIntosh album 18,3
McIntosh album 5,3
"McIvor, Tim :Photographs of Anna and Robert Stout, Ann Finnimore, Ellen Ballance, Kathleen Ballance, and a Wickstead Street house",3
"McKenzie, Eileen, fl 1976 :Photographs of the Kearney family, Captain Christie, of the Botanic Refreshment Rooms, and the 'Karamea'",3
"McKnight, P:Photographs of Robert Louis Stevenson and his valet, his gravestone, of Tupua Tamasese Lealofi III with Mau leaders and his lying in state",3
"McQueen, Ross, 1927-2004 :Photographs of trams and tramways",3
"Meachen, A J :Shipping photographs",3
Medical Journal of Indonesia,3
Members and conference groups,3
Memórias do Instituto Oswaldo Cruz.,3
"Mentzer, Geoff, active 1999-2020: Research papers",3
"Merton Parish, Otago",3
"Messenger, Arthur Herbert, 1877-1962 : Letters and decorated envelopes (digital scans)",3
Migracijske i Etniĉke Teme,3
"Minhinnick, Gordon, 1902-1992 :[111 original pencil and ink cartoons. 1930s-1980s]",3
"Mirror; New Zealand's national home journal. Vol. 1, no 1 (July 1922) - . 42, no. 6 (Dec 1962 / Jan 1963).",3
Mitchell & Mitchell :Bus garage for Eastbourne Borough Council. February 1938.,3
"Mitchell & Mitchell, architects :Wairarapa Times. [Alterations and additions to premises, Masterton. 1937, 1941].",3
"Moir, Alan, 1947-  :Three laser copies of original cartoons donated for the New Zealand Cartoon Archive auction 6 November 1997.",3
"Moir, Alan, 1947- :Three laser copies of original cartoons donated for the New Zealand Cartoon Archive auction 6 November 1997.",3
"Molesworth Street, Thorndon, Wellington",3
"Moore, John L, fl 1967 :Photographs",3
"Moreton, Samuel Horatio, 1843-1845?-1921 :[Eleven pencil and wash drawings and photographs in the lower South Island. ca 1880, 1885, 1901]",3
Morning Glory with Jade and Karanama,3
Mornington parish,3
"Motorway accident, Haywards, Lower Hutt",3
Muir (John) Correspondence,3
"Munro, W A :Photographs of Palmerston North Boys' High School rugby and cricket teams",3
Māori Pronunication,3
NBR New Zealand Opera : Records,3
"NZ Department of Education, School Publications Branch. 'On the Home Front'.",3
NZ First w/ Fletcher Tabuteau,3
NZoA Music Presents Live and Direct,3
Napier-Wairoa railway construction,3
"Nash, Emily :Eight photographs relating to Walter Nash",3
National Library Lecture Series: Come on home - the end of the Second World War,3
National Safety Association of New Zealand :[Posters about safety. ca 1970-1973].,3
National School of Ballet and NZ School of Dance,3
"Nattrass, Luke 1803?-1875 :City of Wellington, New Zealand. 1841. [W. Richardson lithographer from a sketch by L. Nattrass. 2nd edition]. Wellington, McKee & Gamble [ca 1890. Part two, central section]",3
"Nattrass, Luke 1803?-1875 :City of Wellington, New Zealand. 1841. [W. Richardson lithographer from a sketch by L. Nattrass. 2nd edition]. Wellington, McKee & Gamble [ca 1890. Section three, right-hand side]",3
"Nauta, Jan, fl 1980s :Post Office Documentary Project photographs",3
"Negatives of the Dominion newspaper, 23 July 1987",3
Netball match between St Catherine's Old Girls and Wellington High School Old Girls,3
Neuropsychiatric Disease and Treatment,3
New York Philharmonic Program Collection,3
New Zealand Association of the Blind and Partially Blind 50th Anniversary Oral History Project,3
New Zealand Council of Trade Unions :Photographs,3
New Zealand Department of Agriculture :  Photographs,3
New Zealand Department of Agriculture : Photographs,3
New Zealand Department of Labour album 7,3
New Zealand Federation of Labour :Photographs of Union activities,3
New Zealand Forest Service: [Posters of around A3 size. 1960-1969],3
"New Zealand Labour Party :[Ephemera, including election pamphlets and propaganda. 1950-1959].",3
New Zealand Library and Information Association photographs,3
"New Zealand Medical Association, 1896- :Photographs",3
"New Zealand National Party :[Political pamphlets, fliers and election propaganda. 1991-1993]",3
"New Zealand National Party: [Political pamphlets, fliers and election propaganda. 1960]",3
"New Zealand National Party: [Political pamphlets, fliers and election propaganda. 1980-1981]",3
New Zealand Nurses Association : Records,3
New Zealand Opera Company :[Posters advertising productions of the New Zealand Opera Company. 1950-1960s].,3
New Zealand Players negatives,3
"New Zealand Railways :[Ephemera relating to railways, railway trains, rail timetables, rail travel in New Zealand. 1950-1959]",3
"New Zealand Railways: [Ephemera relating to railways, railway trains, rail timetables, rail travel in New Zealand. 1920-1969]",3
New Zealand Red Cross Society :Album and photographs relating to Red Cross activities,3
New Zealand Shipping Company : Records,3
New Zealand Travel and Holidays Association :New Zealand is a must! The wonderland of the South Pacific. [1964?],3
"New Zealand Values Party :[Fliers, brochures and election pamphlets issued by the New Zealand Values Party. 1978]",3
"New Zealand boxer, Michael Kenny, on victory dias",3
New Zealand obituaries - Fa to Fe,3
New Zealand obituaries - Nj to Nz,3
New Zealand obituaries - Sutch,3
"New Zealand writers, A - L.",3
New Zealand. Department of Tourist and Health Resorts :[Six postcards illustrated by Benoni White and published by A D Willis. 1902],3
"Newell, George Garland, 1895-1981: Negatives of Te Araroa",3
Nga Kaiwhakapumau i te Reo / Wellington Maori Language Board: Sound recordings of submissions to the Waitangi Tribunal hearings on Maori language,3
Nga waiata - Te Reo Maori Society,3
Ngaio Union Church : Rolls and registers / transcribed and compiled by Elaine Bolitho,3
Noise and Health,3
Norman Kirk,3
Nursing biographies: Interviews by Yvonne Langridge for New Zealand Nursing Education Research Foundation,3
"O'Connell, Therese Frances Mary, 1951- (collector) :[Ephemera of octavo size relating to various political issues, women's issues, health and education, the environment, abortion, peace, Ireland, Vietnam, racial, gay and lesbian rights. ca 1970-1990].",3
"Oakley, William Stanley :Photographs of New Plymouth",3
Office of the Auditor-General History project,3
Official documents,3
"Old, Janet Haldane, 1928-2003:Photographs of the Haldane, McLean and Griffiths families",3
On Safari,3
"Opening of Te Upoko O Te Ika radio station in the Stewart Dawson building, Wellington",3
Oral Histories,3
"Orbell, Margaret, fl 1940-2001 : Photographs, mostly taken at East Cape, Gisborne region",3
"Oreti Parish, Southland",3
Original and mounted photographic prints,3
Otago University panel discussions,3
Other papers of Reverend Peter Milne,3
Outward Bound Trust Oral History Project,3
Outward correspondence - Mrs Janet Willis,3
Outward passenger lists,3
Oñati Socio-Legal Series,3
"P & D Duncan Ltd :[Catalogue price list. 1 April 1928. Photocopy reprint, ca 1993]",3
PCANZ Knox1,3
"Pages from a photograph album documenting the trip to New Zealand taken by Huia, Dorothy, and Lady Onslow",3
"Palmer, Jill Maree, 1939- :Photographs of home of Douglas Lilburn, and Lilburn  family plot",3
"Palmer, Jill Maree, 1939- :Photographs of home of Douglas Lilburn, and Lilburn family plot",3
Palmerston North Public Library : Photographs of Palmerston North,3
"Papakaio Parish, North Otago",3
Papers and photographs relating to World War One,3
Papers on Melanesian labour trade,3
Papua New Guinea Mission,3
Parasite,3
Parkinson's Disease,3
Paroa Rugby and Sports club oral history project,3
"Parr, Christopher, 1931-: Collection of early New Zealand material",3
"Participants in Maori Land March, Hokianga to Otira",3
"Participants in Maori Land March, Hokianga to Otiria",3
PartyPills.com :[Collection of posters advertising party pills and dance pills. ca 2007],3
"Paterson, Alan Stuart, 1902-1968  :[Three cartoon laser copies, published in The Dominion, August - September 1937].",3
"Paterson, Alan Stuart, 1902-1968 :[Three cartoon laser copies, published in The Dominion, August - September 1937].",3
Paul McNicholl Collection,3
"Paynter, Bill  :Three laser copies of original cartoons donated for the New Zealand Cartoon Archive auction, 6 November 1997.",3
"Paynter, Bill :Three laser copies of original cartoons donated for the New Zealand Cartoon Archive auction, 6 November 1997.",3
"Pearse, John 1808-1882 :Doings on the Duke of Portland [1851]",3
"Pearse, John 1808-1882 :Wellington Harbour [ca 1852]",3
"Pearse, John 1808-1882 :[Details of shipboard life aboard the Duke of Portland. Albatross feathers. 1851]",3
"Pearse, John 1808-1882 :[Rimutaka and Wairarapa scenes. 1854]",3
"Pearse, John, 1808-1882 :Two views of Wellington from the Terrace [ca 1852]",3
"Pearse, John, 1808-1882 :[Canoes. 1854 - 1856]",3
"Pearse, John, 1808-1882 :[Fourteen sketches of passengers aboard the Duke of Portland. 1851]",3
"Pearse, John, 1808-1882 :[Local personalities. 1852 to 1856]",3
"Pearse, John, 1808-1882 :[New Zealand scenery. Between 1852 and 1856]",3
"Pearse, John, 1808-1882 :[Wellington and district. Between 1852 and 1856]",3
Pearson album,3
"Pegler, Enos Silvenus : Photographs",3
Penny Papercuts,3
"Perry, Geoffrey William, 1900-1959: Photographs",3
Personal,3
"Personalities - Women - Surnames, Kh, Kn, Ki, McL & MacL",3
"Personalities - Women - Surnames, Mc",3
"Pete Townshend, and other members of The Who, performing at a concert in Wellington",3
"Peter, Juliet, 1915-2010  :Photographs",3
Petrologic Features Collection,3
Pharmaceutical Society of New Zealand : Records,3
Pharmacy Board - Correspondence,3
Phoenix Choir recordings,3
Photograph album 1929-1939,3
"Photograph album of early photographs of England, Australia, and New Zealand",3
Photograph album of the Trowell family in New Zealand and London,3
"Photographer unknown:  Views of New Plymouth, Taranaki and Dunedin",3
"Photographer unknown:  Views of Tongariro River, Waikato",3
Photographer unknown:  Women in the Armed Services,3
"Photographer unknown: Views of New Plymouth, Taranaki and Dunedin",3
"Photographer unknown: Views of Tongariro River, Waikato",3
Photographer unknown: Women in the Armed Services,3
Photographs - J C Crawford and Mrs Crawford,3
Photographs and albums relating to jazz music,3
Photographs and file prints from Jeremy Garvitch Collection,3
Photographs and postcards,3
Photographs by Muir & Moodie,3
"Photographs including a number relating to the Banks family and ""Wildwood"", Christchurch",3
"Photographs of Chinese buildings in Frederick Street, Wellington",3
Photographs of Federation of Labour events and personalities,3
"Photographs of Havill family, picnics and school children in Stafford",3
Photographs of Lord Bledisloe,3
Photographs of Miramar promotional material,3
Photographs of New Zealand opera singers,3
Photographs of New Zealand writers,3
Photographs of North Island hotels and townscapes,3
Photographs of Ruth Miriam Ross,3
"Photographs of Vaughan Williams, parents, and the Order of New Zealand",3
"Photographs of Wainuiomata and surrounding district, nos 857-1129",3
"Photographs of Westland, Wakamarina Gorge in Marlborough, and the pa at Te Wairoa, Bay of Plenty",3
"Photographs of friends, family, and Elsdon Best",3
Photographs of kindergarten activities in the Wellington region,3
"Photographs of personalities, used in the publication of ""Toil and trouble""",3
"Photographs of railways, Centennial Exhibition",3
Photographs of scenes and events in the Westport and Buller districts,3
"Photographs of scenes and natives in the Pacific Islands and Straits of Magellan - Photographs taken by Corporal C Newbold, Frederick Hodgeson and Jesse Lay",3
Photographs of shipwrecks,3
"Photographs of strikes, protests, marches and labour parades used in the publication of ""Toil and trouble""",3
Photographs of the Downstage Theatre production of Double Beat,3
Photographs of the Downstage Theatre production of Much Ado About Nothing,3
"Photographs of the Ohau River, Trotters Gorge, and the Franz Joseph Glacier",3
"Photographs of the Richmond family, their relatives and friends",3
"Photographs of the Royal Tour of Duke and Duchess of Cornwall and York, 1901",3
Photographs of the Waipawa peace celebrations and others taken by E S Bibby on holiday,3
"Photographs of the ship ""Julia Luckenbach""",3
Photographs of trams in Christchurch,3
Photographs relating to Alfred Hill,3
"Photographs relating to Alfred Hill and the opera ""A Moorish Maid""",3
Photographs relating to Barry Gustafson's biography of Michael Joseph Savage.,3
Photographs relating to Clift family,3
"Photographs relating to Frances Hodgkins, her family, and her art",3
Photographs relating to The Chateau and Amamus Theatre Group,3
"Photographs relating to murders, up until 1982",3
Photographs relating to the New Zealand currency,3
"Photographs, chiefly taken in New Zealand",3
"Pipitea Hui on Government document Tirohanga Rangapu, partnerships with iwi, devolution",3
"Plischke, Ernst, 1903-1992: [Further plans relating to the Cashmere Community Centre, Khandallah, Wellington. ca 1952]",3
Poems,3
"Polack, Joel Samuel, 1807-1882 :New Zealand ; being a narrative of travels and  adventures during a residence in that country during the years 1831 and 1837. London, Richard Bentley, 1838.",3
Polar Research,3
Pole To Pole,3
Polish Botanical Journal,3
"Pope, James Henry  1837-1913 :Scrap book  [1860s]",3
"Pope, James Henry 1837-1913 :Scrap book [1860s]",3
Porirua Hospital,3
Porteous family :Family photographs and photographs of towns and schools in the Gisborne Region,3
Portraits of Wilfred Simenauer,3
Posters,3
Potchefstroom Electronic Law Journal,3
Praise of Songs w/ Chris Cudby,3
"Preston, G. M. : Photographs of Muritai, Eastbourne, Lower Hutt, Wellington region",3
Princeton Posters,3
Princeton University Poster Collection / Series 4: World War Two / New Zealand,3
Profile Issues in Teachers' Professional Development,3
Psalter,3
Psychology Research and Behavior Management,3
Psychosocial Intervention,3
Pukekura Lions Club Collection,3
"Radio Active 89FM: Uncharted, 1992-1998",3
"Radio New Zealand : Interviews and music collected during the making of Douglas, the landscape of a New Zealand composer",3
Railway photographs,3
"Rakete, Ngaurini : Maori notebooks",3
Recording of John Rangihau: Maoritanga and student songs,3
Records of Headquarters U.S. Air Force (Air Staff),3
Records of the Office of Government Reports,3
Records of the Office of War Information,3
"Redwood, Francis William (Archbishop), 1839-1935: Photograph album of the Roman Catholic Archdiocese of Wellington, New Zealand.",3
"Reffin, J H (Mrs), fl 1974 :Photographs relating to the Edmonds family and fire brigades",3
Remembering Marti Friedlander,3
"Renovating the ship Gothic, after a fire",3
Research Reports in Clinical Cardiology,3
Research notes for The golden years of J C Firth,3
Reverend Maori Marsden,3
Revista Brasileira de Fruticultura,3
Revista Brasileira de Ginecologia e Obstetrícia,3
Revista Caatinga,3
Revue d’Elevage et de Médecine Vétérinaire des Pays Tropicaux,3
Richmond family : Papers,3
Richmond-Atkinson :Cartes de visite album relating to the Richmond and Atkinson families,3
Richmond-Atkinson family : Papers,3
"Roberts, George J :One hundred and eight photographs of the West Coast Region by photographers George J Roberts and A P Harper",3
"Robinson, Bernard Jim, 1932-2001 :Photographs of New Zealand hotels, townscapes and railway scenes",3
